کرمانشاه,05,576861,1952434,964419,988015,2,00
اسلام آبادغرب,0501,40911,140876,69507,71369,3,05
کرمانشاه,0502,323291,1083833,535507,548326,3,05
پاوه,0503,18471,60431,29972,30459,3,05
سرپل ذهاب,0504,23696,85342,42468,42874,3,05
سنقر,0505,25554,81661,40476,41185,3,05
قصرشيرين,0506,6903,23929,11182,12747,3,05
کنگاور,0507,23253,76216,37799,38417,3,05
گيلانغرب,0508,16570,57007,28177,28830,3,05
جوانرود,0509,20592,75169,36875,38294,3,05
صحنه,0510,21788,70757,35042,35715,3,05
هرسين,0511,22506,78350,38806,39544,3,05
ثلاث باباجاني,0512,9270,35219,17231,17988,3,05
دالاهو,0513,10266,35987,18100,17887,3,05
روانسر,0514,13790,47657,23277,24380,3,05
ده کريشه,0501047069,156,598,272,326,4,0501
مزرعه قلندرلکي,0501047074,0,0,0,0,4,0501
سياه خور,0501047135,140,490,242,248,4,0501
کريم حاصله عليا,0501047149,4,11,7,4,4,0501
لريني اجوداني,0501047156,69,245,116,129,4,0501
دلو حسن آباد,0501047068,139,453,240,213,4,0501
زينل خاني,0501047070,0,0,0,0,4,0501
فرح خاني,0501047071,46,159,83,76,4,0501
محمدعلي خاني,0501047072,112,359,165,194,4,0501
مزرعه نساردکاکين,0501047075,0,0,0,0,4,0501
کريم حاصله سفلي,0501047150,20,72,39,33,4,0501
مزرعه محمدعلي خاني,0501047531,0,0,0,0,4,0501
حسن اباد,0501047066,276,913,466,447,4,0501
مزرعه تپه ميمونه,0501047073,0,0,0,0,4,0501
مزرعه ميان رود,0501047076,0,0,0,0,4,0501
انباروزارت راه,0501047063,0,0,0,0,4,0501
تنگ شوهان سفلي,0501047064,129,455,237,218,4,0501
تنگ شوهان عليا,0501047065,160,514,253,261,4,0501
دارخورحسن اباد,0501047067,61,203,106,97,4,0501
باقرابادسفلي,0501047520,158,607,309,298,4,0501
باقرابادعليا,0501047521,160,564,284,280,4,0501
کمره عليا,0501047570,82,302,144,158,4,0501
شاهيني,0501047562,92,357,164,193,4,0501
سراب شاهيني,0501047559,45,168,83,85,4,0501
شيت کمرزرد,0501047564,61,232,114,118,4,0501
انجيرک,0501352895,212,790,377,413,4,0501
کمرزرد,0501047567,172,618,311,307,4,0501
گرگي مندرک,0501047571,115,415,220,195,4,0501
مندرک,0501047573,66,254,131,123,4,0501
توه خشکه,0502049022,11,30,17,13,4,0502
چشمه گچ,0502049027,131,477,239,238,4,0502
ده عباسيان,0502049038,27,73,35,38,4,0502
سه چکان مله شاهي,0502049048,65,238,114,124,4,0502
قاپقوي,0502049053,78,289,125,164,4,0502
انجيرک,0502049014,27,90,44,46,4,0502
چنارسفلي,0502049028,11,37,16,21,4,0502
دره بادام سفلي,0502049034,7,20,8,12,4,0502
دره بادام عليا,0502049035,7,35,20,15,4,0502
دول معصوم,0502049037,15,54,25,29,4,0502
زنيلان عليا,0502049040,28,104,55,49,4,0502
زنيلان سفلي,0502049041,27,99,55,44,4,0502
سراييلان سرقلعه,0502049045,26,108,45,63,4,0502
سگري,0502049046,0,0,0,0,4,0502
گاومره,0502049059,29,98,41,57,4,0502
گلستان,0502049061,44,148,68,80,4,0502
فريادرس,0502049066,5,15,8,7,4,0502
ملک حسن ياريجان,0502049068,11,34,15,19,4,0502
نوراز,0502049072,4,18,10,8,4,0502
ياريجان سفلي,0502049075,9,33,15,18,4,0502
ياريجان عليا,0502049076,29,92,44,48,4,0502
تازه ابادسراييلان,0502049020,23,82,42,40,4,0502
چشمه کبودچنار,0502049024,25,81,36,45,4,0502
چنارعليا,0502049029,12,45,17,28,4,0502
چناروسطي,0502049030,25,87,31,56,4,0502
دوردشت,0502049036,60,188,96,92,4,0502
ده موسي,0502049039,45,146,70,76,4,0502
بان رمضان,0502049015,21,82,38,44,4,0502
پرگلي سفلي,0502049017,9,27,14,13,4,0502
پرگلي عليا,0502049018,18,76,43,33,4,0502
چشمه سرخ قبربابا,0502049023,10,44,24,20,4,0502
چشمه کبودعليا,0502049026,9,33,16,17,4,0502
دارونه,0502049033,5,16,5,11,4,0502
سراب کريان,0502049042,26,83,44,39,4,0502
سرزل,0502049044,28,116,65,51,4,0502
سولاب,0502049047,0,0,0,0,4,0502
شاه ولي,0502049049,0,0,0,0,4,0502
شجاع,0502049050,4,18,6,12,4,0502
طويله سفلي,0502049051,0,0,0,0,4,0502
طويله عليا,0502049052,6,22,12,10,4,0502
قلعه سرخ,0502049054,12,53,20,33,4,0502
کريان,0502049055,20,72,34,38,4,0502
کلک سفلي,0502049056,0,0,0,0,4,0502
کلک عليا,0502049057,0,0,0,0,4,0502
گله زرد,0502049058,4,11,6,5,4,0502
گراب,0502049060,0,0,0,0,4,0502
گلان,0502049063,0,0,0,0,4,0502
لاله بگ,0502049064,5,18,5,13,4,0502
مزرعه دهران,0502049067,0,0,0,0,4,0502
ميانرود,0502049070,7,28,12,16,4,0502
ميرحسن,0502049071,33,116,64,52,4,0502
ورگچگه زيد علي,0502049074,0,0,0,0,4,0502
ملک زيد قلعه چهر,0502351790,0,0,0,0,4,0502
بربلوطستان پلکانه,0502049016,15,55,26,29,4,0502
تازه ابادخليفه,0502049019,0,0,0,0,4,0502
تلل,0502049021,45,167,80,87,4,0502
چشمه کبودسفلي,0502049025,6,32,14,18,4,0502
خوبياران سفلي,0502049031,15,63,26,37,4,0502
خوبياران عليا,0502049032,64,239,107,132,4,0502
سرجوب,0502049043,60,230,115,115,4,0502
گليانه علي باقر,0502049062,78,288,151,137,4,0502
مارخور,0502049065,4,18,7,11,4,0502
مي مي,0502351791,0,0,0,0,4,0502
خرس ابادبزرگ,0502048488,28,110,49,61,4,0502
خرس اباد آقا جعفري,0502048489,23,75,34,41,4,0502
خرس ابادکوچک,0502048490,0,0,0,0,4,0502
داردرفش ابراهيم بيگي,0502048494,23,80,45,35,4,0502
داردرفش خانم آباد,0502048495,15,53,25,28,4,0502
داردرفش سيدکريم,0502048496,22,73,32,41,4,0502
داردرفش فرج اله بيگي,0502048497,6,30,14,16,4,0502
داردرفش قلعه,0502048498,47,147,67,80,4,0502
داردرفش محمدامين ميرزا,0502048499,59,212,103,109,4,0502
ده قاسم,0502048505,25,89,48,41,4,0502
قزقبري ابراهيم,0502048526,21,80,44,36,4,0502
قزقبري بهادر,0502048527,9,26,13,13,4,0502
قزقبري دکترحبيب,0502048528,23,72,33,39,4,0502
قزقبري جهان بخش,0502048529,9,30,16,14,4,0502
گلالي جديد,0502048544,16,56,26,30,4,0502
قزقنبري رشيد علي,0502350219,12,34,13,21,4,0502
پتي اباد,0502048464,12,46,21,25,4,0502
تنوردول,0502048476,64,219,112,107,4,0502
سفيدچقاسرکن,0502048514,0,0,0,0,4,0502
شهرک سراب نيلوفر,0502048521,271,919,446,473,4,0502
کوربلاغ دو,0502048537,28,104,48,56,4,0502
کوربلاغ يک,0502048538,30,99,48,51,4,0502
کهريزکوربلاغ,0502048540,27,99,48,51,4,0502
گلالي,0502048543,48,169,81,88,4,0502
سرکن,0502048556,17,50,24,26,4,0502
مورچي,0502048561,4,18,10,8,4,0502
ويس احمد,0502048569,38,140,64,76,4,0502
کوسه وند,0502048575,47,127,59,68,4,0502
تازه ابادمورچي,0502350230,25,75,35,40,4,0502
پادگان شهيد رجايي,0502351800,15,2229,28,2201,4,0502
چقازرد,0502048483,71,231,108,123,4,0502
چقاسفيد,0502048484,11,45,23,22,4,0502
چقاقاسم,0502048485,39,129,59,70,4,0502
ريزوند,0502048507,38,121,53,68,4,0502
سراب نيلوفر,0502048512,112,378,193,185,4,0502
سفيدچقا,0502048513,55,188,92,96,4,0502
قلعه کهنه,0502048530,0,0,0,0,4,0502
گرگه چقا,0502048542,6,18,8,10,4,0502
مزرعه حسن اباد,0502048552,0,0,0,0,4,0502
ملک خطابي,0502048560,77,261,126,135,4,0502
تپه کبود,0502350234,0,0,0,0,4,0502
مزرعه کتيرايي,0502351799,0,0,0,0,4,0502
مزرعه ده زکي,0502351802,0,0,0,0,4,0502
باباجان پاليزي,0502048460,123,407,189,218,4,0502
چقاکبود,0502048486,27,96,50,46,4,0502
دايي چي,0502048500,47,155,71,84,4,0502
شاهيني,0502048520,97,344,165,179,4,0502
قره تپه,0502048525,25,89,41,48,4,0502
مهدي پور,0502048562,8,33,13,20,4,0502
يلوه سفلي,0502048572,15,50,26,24,4,0502
يلوه عليا,0502048573,18,57,30,27,4,0502
حسين اباد,0502048487,71,246,119,127,4,0502
دوستوند,0502048503,77,265,126,139,4,0502
سراب خشکه سفلي,0502048509,23,76,38,38,4,0502
سراب خشکه عليا,0502048510,30,103,57,46,4,0502
گراوند,0502048541,116,401,200,201,4,0502
نظرابادسفلي,0502048565,0,0,0,0,4,0502
نظر آباد,0502048566,4,15,8,7,4,0502
عمرمل,0502048523,81,290,135,155,4,0502
کهريز,0502048539,123,432,216,216,4,0502
مزرعه قلعه کهنه کهريز,0502350265,18,70,35,35,4,0502
سياه کمر,0502048518,241,959,467,492,4,0502
پتي اباد,0502049753,35,116,66,50,4,0502
جوره,0502049764,34,119,63,56,4,0502
چقازردباغي,0502049776,14,47,21,26,4,0502
دوچقاي,0502049797,30,99,48,51,4,0502
رحيم اباد سفلي,0502049811,39,127,64,63,4,0502
رحيم اباد عليا,0502049812,44,157,67,90,4,0502
سه تپه,0502049820,24,85,38,47,4,0502
سه چقا,0502049821,95,330,154,176,4,0502
عباس ابادسه چقا,0502049838,51,159,78,81,4,0502
عزيزاباد,0502049839,0,0,0,0,4,0502
کله سواري,0502049861,23,86,35,51,4,0502
تازه ابادناميوند,0502049758,26,87,45,42,4,0502
چقاحسين,0502049774,27,88,53,35,4,0502
شرف,0502049831,20,73,38,35,4,0502
قلعه داراب خان,0502049842,145,494,242,252,4,0502
ناميوندسفلي,0502049896,35,124,51,73,4,0502
ناميوندعليا,0502049897,93,306,147,159,4,0502
ناميوندوسطي,0502049898,0,0,0,0,4,0502
بندراباد,0502049751,8,29,17,12,4,0502
پادگان شهيدرجايي,0502049752,0,0,0,0,4,0502
چقابلک عليرضا,0502049770,61,230,108,122,4,0502
چقابهار,0502049773,35,122,55,67,4,0502
حسين اباد,0502049787,14,51,24,27,4,0502
ربع,0502049810,0,0,0,0,4,0502
علي ابادسفلي,0502049840,17,58,29,29,4,0502
کنگربان سفلي,0502049864,63,221,115,106,4,0502
کنگربان عليا,0502049865,46,146,71,75,4,0502
کنگربان وسطي,0502049866,17,53,26,27,4,0502
ملازمان,0502049891,53,179,80,99,4,0502
والي اباد,0502049901,0,0,0,0,4,0502
يکدانگي,0502049902,0,0,0,0,4,0502
چقانرگس,0502049780,169,592,288,304,4,0502
چقانقدعلي,0502049781,38,126,65,61,4,0502
سنگتراش,0502049818,80,294,133,161,4,0502
قوچمي,0502049851,0,0,0,0,4,0502
چقاکبود,0502350002,43,136,76,60,4,0502
بان گنجاب,0502049746,67,236,106,130,4,0502
بندبلوط,0502049750,14,49,24,25,4,0502
خانه بيگي,0502049788,13,39,19,20,4,0502
ده پير,0502049801,31,97,52,45,4,0502
سرتپه,0502049817,18,65,34,31,4,0502
کاشنبه چهاردانگي,0502049858,42,161,81,80,4,0502
کاشنبه سفلي,0502049859,56,194,91,103,4,0502
کاشنبه لک,0502049860,41,130,66,64,4,0502
گوهراباد,0502049869,68,265,125,140,4,0502
ده سفيد,0502049802,34,114,54,60,4,0502
جعفراباد,0502047257,33,119,59,60,4,0502
چقاالهي,0502047259,38,127,59,68,4,0502
حسين اباد,0502047272,30,107,50,57,4,0502
ده اعظم,0502047284,0,0,0,0,4,0502
شرفوند,0502047301,53,216,102,114,4,0502
صفراباد,0502047305,12,42,23,19,4,0502
فخري اباد,0502047311,64,220,107,113,4,0502
قلعه گلينه سفلي,0502047318,53,167,82,85,4,0502
قلعه گلينه عليا,0502047319,26,80,42,38,4,0502
گندمبان سفلي,0502047340,8,28,13,15,4,0502
گندمبان عليا,0502047341,5,18,6,12,4,0502
چقاکبودسفلي,0502047264,27,99,49,50,4,0502
چقاکبودعليا,0502047265,31,126,59,67,4,0502
چگني سفلي,0502047267,37,136,63,73,4,0502
چگني عليا,0502047268,36,124,65,59,4,0502
خورنه سفلي,0502047274,50,179,86,93,4,0502
خورنه عليا,0502047275,78,290,129,161,4,0502
سربر,0502047297,27,94,45,49,4,0502
سربرجديد,0502350040,10,33,19,14,4,0502
تازه ابادسراب تيران,0502047249,28,101,50,51,4,0502
تپه حسينخان,0502047251,29,101,43,58,4,0502
چقاخزان,0502047260,64,235,115,120,4,0502
حاجي اباد نيلاوره,0502047270,0,0,0,0,4,0502
داياراسدخان,0502047279,22,69,34,35,4,0502
سياه سياه دايار,0502047299,32,111,50,61,4,0502
قلعه اصغرخان,0502047313,4,11,4,7,4,0502
قيسوند,0502047322,33,132,65,67,4,0502
مزرعه سراب تيران,0502047348,0,0,0,0,4,0502
نيلاوره سفلي,0502047368,37,112,51,61,4,0502
نيلاوره عليا,0502047369,15,52,24,28,4,0502
ياوري دايار,0502047374,22,69,31,38,4,0502
باباکوسه سفلي,0502046810,26,87,39,48,4,0502
باباکوسه عليا,0502046811,27,82,37,45,4,0502
کرکره,0502046897,24,93,50,43,4,0502
ونه رنگينه,0502046922,35,129,60,69,4,0502
پل هواس,0502047245,23,97,51,46,4,0502
قلعه سليمان خان,0502047316,34,109,54,55,4,0502
خوره زردي,0502047350,11,47,18,29,4,0502
نظرگاه,0502047363,17,78,37,41,4,0502
نوروزاباد,0502047364,16,71,33,38,4,0502
هفتچشمه,0502047372,72,288,140,148,4,0502
بندار,0502047241,61,189,91,98,4,0502
درويش بيگه,0502047280,17,66,28,38,4,0502
دو کنعان,0502047282,0,0,0,0,4,0502
سالاراباد,0502047293,25,82,40,42,4,0502
سايه وند,0502047294,0,0,0,0,4,0502
مله صيفور,0502047300,7,33,16,17,4,0502
شيخ مصطفي,0502047304,25,63,31,32,4,0502
عباس ابادکل کل,0502047306,47,194,85,109,4,0502
علي حسن سفلي,0502047307,0,0,0,0,4,0502
علي حسن عليا,0502047308,14,59,27,32,4,0502
علي حسن وسطي,0502047309,10,28,12,16,4,0502
کره ال,0502047326,0,0,0,0,4,0502
کورپه,0502047329,8,28,14,14,4,0502
گلدره سفلي,0502047335,10,37,20,17,4,0502
گلدره عليا,0502047336,5,21,12,9,4,0502
لردستجه,0502047342,0,0,0,0,4,0502
کمره,0502047354,0,0,0,0,4,0502
مله بگلر,0502047356,32,109,58,51,4,0502
سبزعلي خان,0502047376,31,107,54,53,4,0502
بابان سردارقاسم خان,0502047236,74,250,113,137,4,0502
بابان ياورعزيزي,0502047237,140,490,239,251,4,0502
تازه اباد,0502047247,28,96,49,47,4,0502
تپه لله,0502047254,19,69,37,32,4,0502
سراب تيران,0502047296,47,162,77,85,4,0502
مزرعه صفر آباد ملوک خانم,0502047353,0,0,0,0,4,0502
ازره محمدخان,0502047231,11,37,21,16,4,0502
ازره مکرمي,0502047232,14,49,23,26,4,0502
بوربور,0502047242,69,261,138,123,4,0502
چقا رضا,0502047261,23,74,39,35,4,0502
قلعه گلينه وسطي,0502047320,0,0,0,0,4,0502
قليج خاني,0502047321,62,227,108,119,4,0502
گاول,0502047331,34,125,58,67,4,0502
گلودره,0502047338,40,141,62,79,4,0502
ميرعزيزي قديم,0502047358,53,186,90,96,4,0502
مزرعه گلالي,0502350010,0,0,0,0,4,0502
ولي اباد مخروبه,0502350014,0,0,0,0,4,0502
باباها,0502047238,24,79,38,41,4,0502
چقاگنوژ,0502047266,46,166,91,75,4,0502
چلبي,0502047269,5,14,6,8,4,0502
خالوان,0502047273,17,57,29,28,4,0502
ده ابراهيم,0502047283,0,0,0,0,4,0502
ده باغ,0502047285,6,17,7,10,4,0502
ده نمام,0502047289,5,19,6,13,4,0502
قباق تپه,0502047312,38,124,57,67,4,0502
کاکيها,0502047323,12,25,14,11,4,0502
مريواني کاکيها,0502047346,34,111,51,60,4,0502
سرخه بان,0502047352,0,0,0,0,4,0502
نيم دانگي,0502047367,14,45,25,20,4,0502
شوراباد,0502049835,24,94,47,47,4,0502
دولتيار,0502048733,54,159,79,80,4,0502
قلوزجديد,0502048773,6,15,10,5,4,0502
بهرام اباد,0502048702,74,250,122,128,4,0502
سلطانقلي,0502048753,27,94,41,53,4,0502
سورني سفلي,0502048756,76,275,146,129,4,0502
سورني عليا,0502048757,112,370,178,192,4,0502
قلوز,0502048772,33,124,63,61,4,0502
چشمه کبود,0502048720,188,644,315,329,4,0502
سالاراباد,0502048745,148,497,240,257,4,0502
رازيان,0502048736,179,635,321,314,4,0502
باتمان,0502353147,141,456,230,226,4,0502
ده خراني,0502353148,37,128,61,67,4,0502
چوب تاشان,0502048722,49,168,85,83,4,0502
گنداب,0502351680,71,259,130,129,4,0502
قيسوند,0502048775,142,528,270,258,4,0502
کمره گره,0502048787,186,674,330,344,4,0502
قلعه,0502352905,315,1130,545,585,4,0502
عبدالملکي,0502050111,16,55,29,26,4,0502
قره ويس,0502050117,0,0,0,0,4,0502
کلوچه,0502050125,119,437,203,234,4,0502
گرگان,0502050127,130,456,219,237,4,0502
پيرمزد,0502050074,18,59,28,31,4,0502
دارشادمان,0502050089,103,385,185,200,4,0502
مزرعه خورمگسان,0502050139,0,0,0,0,4,0502
هجوم اباد,0502050150,53,179,90,89,4,0502
تازه ابادمرکزي,0503051783,19,67,32,35,4,0503
دره بيان,0503051788,205,703,340,363,4,0503
بندره,0503051782,50,161,80,81,4,0503
سرکران,0503051792,70,238,122,116,4,0503
نسمه,0503051801,186,626,314,312,4,0503
الياس احمد,0504052011,112,498,242,256,4,0504
الياسي صالح مطاعي,0504052012,33,126,64,62,4,0504
انجيربان اواره علي,0504052013,6,25,11,14,4,0504
پيرميکاييل,0504052015,10,43,19,24,4,0504
چناره کاکه حسن,0504052019,0,0,0,0,4,0504
چناره مصطفي,0504052020,0,0,0,0,4,0504
سرآواره والي نظري,0504052029,17,68,37,31,4,0504
کرکوله مرادعلي,0504052039,0,0,0,0,4,0504
مجتمع باني هوان,0504052043,150,624,310,314,4,0504
مله رولان,0504052044,34,141,75,66,4,0504
ميولي دارابخان,0504052046,0,0,0,0,4,0504
ميولي سفلي,0504052047,58,224,112,112,4,0504
تل خلوتي قادررحمان,0504052016,6,32,17,15,4,0504
دنگي عباس داره زرد,0504052022,15,63,28,35,4,0504
دنگي علي بيگ,0504052023,22,82,32,50,4,0504
دنگي کاک عبدالله,0504052024,30,128,62,66,4,0504
دول درازمراد,0504052025,0,0,0,0,4,0504
سراواره والي نجفي,0504052028,32,109,52,57,4,0504
طلسم شهباز,0504052030,41,219,113,106,4,0504
فرمايشه اله نظر,0504052032,43,195,94,101,4,0504
قلعه کوه خسرو,0504052033,9,50,27,23,4,0504
قلعه گل علي اقا,0504052034,0,0,0,0,4,0504
قالودره,0504052035,14,61,33,28,4,0504
کفروباوکه,0504052036,18,99,48,51,4,0504
گورجوي رشيد,0504052040,0,0,0,0,4,0504
گوري زردالهي,0504052041,4,17,7,10,4,0504
مله کرمينه,0504052045,0,0,0,0,4,0504
دار زرد طهماسب,0504052049,5,34,17,17,4,0504
بزميراباد,0504052014,282,1111,546,565,4,0504
مزرعه داره زرديارعلي,0504052021,0,0,0,0,4,0504
فرج امام,0504052031,24,94,36,58,4,0504
مرشاعر,0504052050,8,22,12,10,4,0504
جنان,0504052017,9,37,18,19,4,0504
جوانميري,0504052018,97,456,208,248,4,0504
ده سفيد,0504052026,4,20,10,10,4,0504
دنکي رمضان,0504052027,167,706,362,344,4,0504
کفروسلمان,0504052037,41,172,88,84,4,0504
مزرعه کليله کاچي,0504052038,0,0,0,0,4,0504
ميولي شيرخان,0504052048,28,113,53,60,4,0504
انزل,0504052224,75,260,125,135,4,0504
کل داود,0504052250,23,80,46,34,4,0504
تنگ اسماعيل,0504052229,85,292,138,154,4,0504
داربلوط,0504052230,104,359,183,176,4,0504
لواساني,0504052254,56,180,91,89,4,0504
دارتوت,0504052231,172,563,267,296,4,0504
عثمان,0504052242,43,158,68,90,4,0504
قلعه سفيد سفلي,0504052244,47,148,79,69,4,0504
قلعه سفيدعليا,0504052246,41,140,77,63,4,0504
ترک ويس,0504052228,80,252,136,116,4,0504
دوازده امام,0504052232,211,767,373,394,4,0504
دولنگان سفلي,0504052233,93,310,157,153,4,0504
دولنگان عليا,0504052234,97,308,151,157,4,0504
قلعه شيخ حسن,0504052245,64,215,107,108,4,0504
کنار,0504351128,8,21,11,10,4,0504
طايفه مصطفي,0504351129,16,54,25,29,4,0504
اسياب قرمز,0504052223,49,144,69,75,4,0504
تپه عظيمه,0504052227,49,166,83,83,4,0504
قيطک,0504052248,89,292,137,155,4,0504
نوده,0504052258,80,243,126,117,4,0504
نهالستان انزل,0504052259,0,0,0,0,4,0504
مشکنار,0504351127,99,339,173,166,4,0504
قلعه فرهادخان,0505052389,135,432,212,220,4,0505
تپه رش,0505052347,39,120,56,64,4,0505
ده الياس,0505052369,37,134,70,64,4,0505
ده حمزه,0505052370,23,83,44,39,4,0505
ده نو,0505052372,27,92,40,52,4,0505
سرسگاز,0505052387,87,285,145,140,4,0505
کلبي اباد,0505052410,64,166,91,75,4,0505
مارانگاز,0505052382,223,704,360,344,4,0505
قره تپه,0505052388,94,295,155,140,4,0505
اب باريک عليا,0505052332,58,189,91,98,4,0505
اب باريک وسطي,0505052333,0,0,0,0,4,0505
افريانج,0505052336,14,37,18,19,4,0505
تقويت راديووتلويزيون,0505052348,0,0,0,0,4,0505
يارگله,0505052349,26,89,43,46,4,0505
جان احمد,0505052350,8,21,11,10,4,0505
پلنگين,0505052383,20,71,32,39,4,0505
علي اباديوسفي,0505052386,42,128,60,68,4,0505
کمراباد,0505052394,0,0,0,0,4,0505
کوچکينه,0505052396,84,247,132,115,4,0505
اردوگاه شهيدرجايي,0505351934,0,0,0,0,4,0505
چشمه سفيد,0505052523,52,173,85,88,4,0505
چفدر,0505052529,49,159,74,85,4,0505
حسن ابادگويجه,0505052535,4,6,2,4,4,0505
هفت اشيان,0505052566,106,361,182,179,4,0505
ده خداداد,0505052545,44,144,72,72,4,0505
زاغان سفلي,0505052551,71,236,116,120,4,0505
زاغان عليا,0505052552,69,225,109,116,4,0505
سايه کرعليا,0505052554,54,159,81,78,4,0505
سفيدزنگول,0505052557,12,37,16,21,4,0505
سلطانيه حاجي اباد,0505052559,8,24,12,12,4,0505
قلعه جبرييل,0505052569,13,41,25,16,4,0505
گل سرخه,0505052586,80,257,129,128,4,0505
گويجه,0505052587,0,0,0,0,4,0505
ايينه جوب,0505052494,17,40,24,16,4,0505
اگاه عليا,0505052499,102,320,159,161,4,0505
الياسان اميري,0505052502,31,101,49,52,4,0505
بورکه,0505052510,16,45,19,26,4,0505
حيدراباد,0505052537,21,60,25,35,4,0505
سايه کرسفلي,0505052553,63,181,91,90,4,0505
گل تپه,0505052585,0,0,0,0,4,0505
اسديه,0505052590,0,0,0,0,4,0505
نصرت اباد,0505052596,23,83,34,49,4,0505
ورداران,0505052597,7,21,11,10,4,0505
خليفه باپير,0505048730,20,63,35,28,4,0505
اسياب جوب,0505052497,13,49,22,27,4,0505
اميرعمران,0505052500,75,265,136,129,4,0505
المادين,0505052501,5,25,13,12,4,0505
جانعلي,0505052515,16,48,21,27,4,0505
خسروابادامجدي,0505052538,53,155,80,75,4,0505
ريگ جوب,0505052550,17,56,26,30,4,0505
کله پا,0505052579,26,85,40,45,4,0505
نفت شهر,0506351951,6,184,0,184,4,0506
چقاامان,0506352073,0,0,0,0,4,0506
کله جوب,0506352074,0,0,0,0,4,0506
چشمه مکي تاريوند,0506352075,0,0,0,0,4,0506
ني پهن,0506352077,0,0,0,0,4,0506
ممردو,0506352078,0,0,0,0,4,0506
گزين,0506352079,0,0,0,0,4,0506
ملاجعفر,0506352080,0,0,0,0,4,0506
ممريک,0506352082,0,0,0,0,4,0506
دارويس علي,0506352084,0,0,0,0,4,0506
شتران,0506352086,0,0,0,0,4,0506
ممرسه,0506352928,6,13,4,9,4,0506
پاسگاه نيروي انتظامي قلعه جوق,0506353055,0,0,0,0,4,0506
پاسگاه انتظامي سان و پا,0506353060,0,0,0,0,4,0506
پاسگاه انتظامي سلمان کشته,0506353062,0,0,0,0,4,0506
پاسگاه انتظامي چقا شيرگه,0506353063,0,0,0,0,4,0506
پاسگاه انتظامي سه تپان,0506353064,0,0,0,0,4,0506
پاسگاه انتظامي گمرک نو,0506353065,0,0,0,0,4,0506
پاسگاه انتظامي چقا حمام,0506353066,0,0,0,0,4,0506
پاسگاه انتظامي حيدر اباد,0506353067,0,0,0,0,4,0506
دواب سومار,0506353068,0,0,0,0,4,0506
پاسگاه نيروي انتظامي تپه گل,0506353069,0,0,0,0,4,0506
پاسگاه انتظامي رضا اباد,0506353070,0,0,0,0,4,0506
پاسگاه انتظامي خسرو اباد,0506353071,0,0,0,0,4,0506
پاسگاه نيروي انتظامي خان ليلي,0506353077,0,0,0,0,4,0506
پاسگاه مرزي سومار,0506353108,0,0,0,0,4,0506
کارخانه شن وماسه بوستان راه,0506353109,0,0,0,0,4,0506
پاسگاه ژاله پناه,0506353111,0,0,0,0,4,0506
پاسگاه تپه شيرو,0506353112,0,0,0,0,4,0506
پاسگاه چم نفت,0506353113,0,0,0,0,4,0506
برج احمدي,0506052854,0,0,0,0,4,0506
تپه سفيد بيگ خور,0506052856,0,0,0,0,4,0506
فتح اله اباد,0506052858,0,0,0,0,4,0506
خراطها,0506052859,0,0,0,0,4,0506
خسروي,0506052860,11,52,8,44,4,0506
خيل ناصرخان,0506052861,0,0,0,0,4,0506
سيدداود,0506052864,4,9,2,7,4,0506
قلعه سبزي سفلي,0506052866,0,0,0,0,4,0506
تازه اباد,0506052867,0,0,0,0,4,0506
قلعه شاه ملوک,0506052868,0,0,0,0,4,0506
گرصدف عزيزبيگ,0506052870,0,0,0,0,4,0506
ولدکشته,0506052871,0,0,0,0,4,0506
تپه سفيديکيشان,0506351952,0,0,0,0,4,0506
انجيرک,0506351953,0,0,0,0,4,0506
تنکاب نو,0506351954,0,0,0,0,4,0506
دربندجوق,0506353072,0,0,0,0,4,0506
تازه ابادسفلي,0506353073,0,0,0,0,4,0506
کريم اباد,0506353074,0,0,0,0,4,0506
بيمارستان,0506353119,0,0,0,0,4,0506
اران,0507208507,189,635,302,333,4,0507
سراب دهلر,0507208547,54,171,80,91,4,0507
پاقلعه,0507208514,0,0,0,0,4,0507
مزرعه چشمه کبود,0507208520,0,0,0,0,4,0507
چفته دره,0507208522,0,0,0,0,4,0507
خالنجه,0507208528,23,78,37,41,4,0507
مزرعه خوشکابخوره,0507208532,0,0,0,0,4,0507
دواب,0507208537,73,229,111,118,4,0507
دهلر ده کهنه,0507208541,33,80,42,38,4,0507
قره بناس,0507208556,65,217,101,116,4,0507
قلاته,0507208559,0,0,0,0,4,0507
کلکاه دره,0507208561,0,0,0,0,4,0507
کهريزبيدسرخ,0507208565,4,20,2,18,4,0507
گندابه,0507208570,0,0,0,0,4,0507
خوشک آبخوره,0507351396,0,0,0,0,4,0507
بيدخله,0507208513,0,0,0,0,4,0507
چشمه درازه,0507208518,18,61,30,31,4,0507
چناران,0507208525,7,23,8,15,4,0507
خلج رود,0507208530,69,236,115,121,4,0507
خيرومندان,0507208533,39,124,52,72,4,0507
داربيد,0507208534,12,38,18,20,4,0507
سراب باباعلي,0507208546,12,58,26,32,4,0507
سرخلج,0507208548,83,296,140,156,4,0507
کلان,0507208562,0,0,0,0,4,0507
کهريزکلان,0507208566,7,20,10,10,4,0507
گل زرده,0507208569,7,23,12,11,4,0507
ميرزااباد,0507208575,86,268,117,151,4,0507
وناکوه,0507208576,16,57,26,31,4,0507
هفت خاني,0507208577,4,14,6,8,4,0507
مزرعه آهنگران,0507351395,0,0,0,0,4,0507
